Turn,Speaker,Utterance
966,M:,...[[給那種]]
967,F:,[[鳳梨酥]]
968,M:,..鳳梨酥呀=
968,M:,..麵包啊=三明治
968,M:,..之類的
969,F:,..[可以呀]
969,F:,..為什麼不可以
970,M:,..[可是我記得]
971,F:,..[[這樣]]也沒時間吃呀
972,M:,[[可是我]]記得以前我們家
972,M:,..在我剛進華航的時候
972,M:,..兩年前
972,M:,...他要打圈圈好了
972,M:,..他要改
972,M:,..他要改好多地方圈圈好了
972,M:,..@@
972,M:,..然後
972,M:,..我以前剛進公司的時候
972,M:,..我們公司有一段時間推出就是要
972,M:,..要那個
972,M:,...[就是短短程線]
972,M:,..就是短程線換成
972,M:,..這種三明治餐
972,M:,..可能就讓旅客選擇他要牛肉三明治還是雞肉三明治那一種
973,F:,[都要給他吃]@@@
974,F:,..喔
975,M:,..然後因為我們的華膳他有出
975,M:,..他除了
975,M:,..那種盒餐他也有出
975,M:,..那種三明治之類的東西
975,M:,...結果我記得那個
975,M:,...推一個月之後就立刻
975,M:,..改改回來
976,F:,..為什麼
977,M:,..因為就被旅客大罵呀
977,M:,..就說我[花那麼多]
977,M:,..因為
978,F:,[為甚麼]
979,M:,..人們認為他花錢就是要在飛機上吃一餐
979,M:,..就是他
979,M:,..他認為他花那個機票錢
979,M:,..[[就是要在]]
980,F:,[[有包含餐]]
981,M:,..對
981,M:,..包含一個在飛機上的餐點
981,M:,..而不是一個三明治
982,F:,..喔
983,M:,..但是其實你看你坐別家航空公司[你如果短程線的話]
984,F:,[感覺太廉價了嗎]
985,M:,...不是呀像
985,M:,..我那時候
985,M:,...從巴拿馬回來的時候呀
986,F:,...巴拿馬
987,M:,..對對對
987,M:,..然後我去巴拿馬的時候都是
987,M:,..那種
987,M:,..那種
987,M:,..美
987,M:,..美國
987,M:,..就是美洲他們那種航空公司
987,M:,..你短程線他就是給你一個三明治
987,M:,..就是一小塊
988,F:,..嗯
989,M:,..然後跟一杯飲料
989,M:,..或是說他根本就是
989,M:,..給你一罐
989,M:,..一一個水
989,M:,..然後跟一個
989,M:,..什麼有的
989,M:,..餅乾之類的
989,M:,..因為短程線他認為你
989,M:,...[他給你]
990,F:,[對呀]
991,M:,..他給你盒餐[[然後還要加個]]設備
992,F:,[[不需要呀]]
993,M:,.. 不符合[經濟效益]
994,F:,[喔喔喔喔喔]對對對對對
995,M:,..然後我上
995,M:,..我之前去香港然後我從
995,M:,..我坐國泰回來
996,F:,..喔
997,M:,..國泰也是給我一個
997,M:,..他就是這樣就是這樣
997,M:,..這是一盒炒飯熱好就
997,M:,..給你
997,M:,..然後給你一包那個
997,M:,..開喜烏龍茶
998,F:,..啊
998,F:,..對我有喝開喜烏龍茶
999,M:,..對@@
999,M:,..他就是這樣一盒飯然後
999,M:,..一包那個給你
1000,F:,..嗯
1000,F:,..這樣也是很簡陋呀
1000,F:,...[但是你那個飯跟三明治]比起來這樣就看
1000,F:,..更那個呀
1001,M:,[可是可是因為我]
1002,M:,..可是因為我們家通常都是
1002,M:,..給一個盤餐
1002,M:,..他就是[[一盤裡面可能有]]
1002,M:,..一盒什麼呀有一個小水果呀
1002,M:,..然後有一個
1002,M:,..有一個果汁呀
1002,M:,..然後他會來倒飲料給你這樣子
1003,F:,[[喔一定要一盤]]
1004,M:,..[然後突然]就變成是
1005,F:,[一定要一個set 這樣子]
1006,M:,..可能給你一杯飲料
1006,M:,..跟一杯水或是一杯飲料再外加
1006,M:,..一個三明治因為那個三明治
1006,M:,..大概這樣子耶
1006,M:,...然後旅客就不能接受
1006,M:,..然後就開始大罵
1006,M:,..然後你知道
1006,M:,..台灣的記者就是很喜歡
1006,M:,..問A 公司以後去問B 公司呀
1006,M:,...結果我們家那個
1006,M:,..你知道台灣那個第二家那個
1006,M:,..綠色那一家
1007,F:,..嗯
1008,M:,..我們都叫他綠地球嘛
1009,F:,..@@
1010,M:,..綠地球就說
1010,M:,..他就是他的那個新聞
1010,M:,..最後一句就說什麼
1010,M:,..呃
1010,M:,..兩
1010,M:,..類似就是說什麼
1010,M:,..本公司所有航線都提供熱食服務
1011,F:,..喔[嗆你們就對了]
1012,M:,[都提供熱食餐飲]
1012,M:,..就是
1012,M:,...超誇張
1012,M:,..然後
1012,M:,..然後因為後來我知道
1012,M:,..後來
1012,M:,..我隔幾個月
1012,M:,..他們加開
1012,M:,...綠地球開沖繩的航線
1012,M:,..因為以前沖繩只有[[華航]]
1013,F:,[[喔]]是喔
1014,M:,..因為他們飛機比我們
1014,M:,..起飛時間比我們早所以他們去的時間比我們好
1014,M:,...因為我記得我們家沖繩好像早上是
1014,M:,..八點還[九點吧]
1015,F:,[真的]你們的時間都很奇怪耶
1015,F:,..@@[[@=]]
1016,M:,[[其實我們]]的時間都是
1016,M:,...去
1016,M:,..去比較晚一點點
1016,M:,..可是我們回來的時間我們都是我們都可以讓旅客早去晚回
1017,F:,...喔
1018,M:,..可是長榮通常他們的班機都是早去早回
1019,F:,...喔
1020,M:,..就是可能我們搶到的時段比較好
1020,M:,..反正anyway就是他
1020,M:,...我那次是坐他們六點
1020,M:,..好像六點五十的班機去沖繩
1021,F:,..嗯
1022,M:,..然後
1022,M:,..我到飛機上他給我的餐
1022,M:,..他就給我一個冰的
1022,M:,..冰的bagel夾
1022,M:,..bagel[裡面夾火腿]
1022,M:,..跟那個
1022,M:,..cheese
1023,F:,[ha]
1024,F:,..@@@ 你把它
1024,F:,..[[你就把他拍]]
1025,M:,[[跟一瓶]]
1025,M:,..跟一包鋁箔包飲料
1025,M:,..我想說
1026,F:,..把他拍起來說
1026,F:,..哪裡是熱食
1027,M:,..對呀
1027,M:,..我想說
1027,M:,..你
1027,M:,..之前那個新聞是怎樣
1028,F:,..@@
1029,M:,..你在騙人嗎
1029,M:,...然後人們就真的照吃
1029,M:,..然後我想說[你們這些人真的很]
1029,M:,..我跟你講台灣旅客真的很大小眼
1029,M:,..什麼事情
1029,M:,..什麼事情綠地球做就可以
1029,M:,..小梅花做就不行
1030,F:,[@@@]
1031,F:,..大家對你們比較嚴格一點啦
1032,M:,..我覺得啦
1032,M:,..畢竟之前有人發生過事情
1033,F:,...喔
1034,M:,..我覺得大家就是
1034,M:,..會對我們比較
1035,F:,..比較嚴厲一點
1036,M:,..嚴厲一點
1037,F:,..想說再不嚴厲你們再這樣散漫下去怎麼行
1037,F:,...[@@@]
1038,M:,[而且你就會]
1039,F:,..[[好慘喔]]
1040,M:,[[有時候就覺得]]
1041,F:,...可是你會想要轉去就轉去綠地球嗎
1042,M:,..不會
1043,F:,..為什麼呀
1043,F:,...綠色的制服不好看的意思嗎
1044,M:,...也不是耶
1044,M:,..我就覺得他們
1044,M:,..TSK
1044,M:,..他們公司有他們公司累的地方啦
1045,F:,..嗯哼
1046,M:,...我們公司有
1046,M:,..當然我們公司當然有我們公司累的地方但是就
1046,M:,..沒有想要過去
1047,F:,..[所以航空
1047,F:,..航空業你就只想要在那裡
1047,F:,..喔真的喔]
1048,M:,[欸
1048,M:,..我哥在
1048,M:,..我哥在那邊耶我哥
1048,M:,..在那邊]
1049,F:,..喔真的喔
1050,M:,..對對對對對
1051,F:,...兩兄弟都做航空業
1052,M:,..對呀
1052,M:,..都每天一天到晚飛來飛去的
1053,F:,..對呀
1053,F:,..應該見不到面吧@@
1053,F:,..就某個人上早班[某個人上晚班]
1054,M:,[我今天下班我今天]下班我哥還叫我去找他
1055,F:,...你說機場裡面喔
1056,M:,..對因為他剛從曼谷回來
1057,F:,..@@
1057,F:,...你哥是空服員嗎還是那個
1058,M:,..沒有我哥是我哥也是地勤
1059,F:,..喔
1060,M:,..他剛從曼谷回來就帶
1060,M:,..就買了一大包東西然後叫我帶回家
1060,M:,...可是我為什麼要幫你[帶回家呀]
1060,M:,...我還要
1060,M:,..我還要從
1060,M:,..我還要從機場
1060,M:,..帶回台北耶
1061,F:,[然後他就去上班嗎]
1062,F:,..[[他也是呀]]
1063,M:,[[因為我哥]]住南崁
1064,F:,..喔
1065,M:,..但是我哥就不太
1065,M:,..不太愛回家
1066,F:,...喔
1066,F:,...所以你不想要跟他一起住就對了
1067,M:,..是他不想跟我一起住吧
1068,F:,..他跟你一起住表示他要住台北耶
1069,M:,...沒有呀他之前
1069,M:,...很多人比如說
1069,M:,..因為我們公
1069,M:,..我後來發現航空業就是這樣
1069,M:,..很多那種兄弟姊妹如果其中一個在航空在航空業工作他可能[就去]
1070,F:,[另外一個就會]
1071,M:,..另外一個就會在航空[[業工作]]
1072,F:,[[喔]]
1073,M:,..可是我哥很
1073,M:,..通常他們可能這樣就會比如說
1073,M:,...家人一起租個房子呀
1073,M:,..或是爸媽會買的房子給他們兩個一起住
1073,M:,..然後我爸媽後來是有買一個房子
1073,M:,..在南崁
1074,F:,..喔
1074,F:,..[然後住那裡]
1075,M:,[然後三房]
1075,M:,..就三個房
1075,M:,..三房兩廳嘛
1075,M:,..然後我哥
1075,M:,..我哥一間
1075,M:,..然後
1075,M:,..後來是說因為他們要
1075,M:,..現現在那種大樓的管理費不都很貴嗎
1075,M:,..一個月都要三四千以上
1076,F:,..嗯
1077,M:,..然後我哥就說
1077,M:,..那他有一間他同事
1077,M:,..想租
1078,F:,..嗯
1079,M:,..然後
1079,M:,..我爸媽就說那有一間留給我
1080,F:,..嗯
1081,M:,..因為我有時候晚班太晚下班的話我可以直接在他那邊休息就不用回台北
1082,F:,..嗯
1083,M:,..結果呢
1083,M:,..我哥他竟然把兩間都租[出去了]
1084,F:,[@@@]
1085,M:,..而且呢
1085,M:,..你知道嗎
1085,M:,..他是租出去了以後他才跟我講說
1085,M:,...他跟我媽講
1085,M:,..說他那間要租出去
1085,M:,..結果
1085,M:,..我媽就說
1085,M:,...那間因為那是你弟的房間你要問他
1086,F:,..嗯
1087,M:,..然後他就在某一天我很忙的時候打電話給我
1088,F:,..嗯
1089,M:,..他問我說可不可以[[租出去]]
1090,F:,[[@@@=]]
1091,M:,...我就說
1092,F:,..@@
1093,M:,...我現在在上班
1094,F:,..嗯
1095,M:,..然後你突然問我可不可以租出去我當然是說
1095,M:,..嗯好呀好呀隨便你反正這是你住在那邊我也很少去
1096,F:,..嗯
1097,M:,..然後我事後就越想越不對
1097,M:,..越想越不對勁
1098,F:,..嗯嗯嗯
1099,M:,..不是我
1099,M:,..不是我的房間嗎
1100,F:,..嗯嗯嗯嗯嗯
1101,M:,..你今天
1101,M:,..我今天把你的房間租出去
1101,M:,...你不用先[徵求我的同意嗎]
1102,F:,[@@@]
1103,M:,..你就是
1103,M:,...先斬後[[奏啦]]
1104,F:,[[對呀]]
1105,M:,..算了
1105,M:,..懶得跟他計較了
1106,F:,..所以你現在
1106,F:,..你那邊也沒有房間可以住了
1107,M:,..就是我去他家要睡他房間呀
1108,F:,..喔
1109,M:,..因為他是一個
1109,M:,..大雙人床
1110,F:,..好吧
1111,M:,..TSK可是
1111,M:,..就是會被他影響到呀
1111,M:,...因為我們兩個有時候班型不一樣呀
1112,F:,...所以時間不一樣
1113,M:,..不一定
1113,M:,..有時候可能我早他晚
1113,M:,..然後我晚他早
1113,M:,...而且他們
1113,M:,..我們公司
1113,M:,..就是我們這種早班一定都要很早起都那種凌晨三四點就要起來的那種
1114,F:,..嗯
1114,F:,...你怎麼起得來
1115,M:,...我以前在
1115,M:,..我以前在櫃檯的時候起得來耶
1115,M:,..因為以前我們最早一班是五點就要
1115,M:,..機場就要開櫃檯
1116,F:,..喔
1117,M:,..然後
1117,M:,..因為五點鐘以前有大夜班的人在嘛
1118,F:,..喔
1119,M:,..然後
1119,M:,..五點鐘機場開櫃檯那我們一定要
1119,M:,..我們就要搭
1119,M:,..台北出發四點要搭交通車然後
1119,M:,..你等於我等於三點我就要起床
1119,M:,..三點半要出門
1120,F:,..嗯
1121,M:,..那種人家去夜店根本就[還沒結束你就要]出來了
1122,F:,[@@@]
1122,F:,...對夜店還沒有關門
1123,M:,..以前我們的班表好像是一個禮拜會有一天
1123,M:,...一天會這種班
1123,M:,..還兩天
1124,F:,..可是如果
1124,F:,..有遲到的人怎麼辦
1125,M:,...遲到就會被
1125,M:,..記什麼警告之類的呀
1125,M:,...遲到的話就會很慘
1125,M:,..像之前有一次有些人他可能就是早上五點的班
1125,M:,..然後他突然那天請病假
1125,M:,..[因為有時候]女生會請生理假嘛
1126,F:,[嗯嗯嗯]
1127,M:,...他請病假的話你真的是
1127,M:,..[[比如說你
1127,M:,..你今天櫃台]]
1128,F:,[[那你
1128,F:,..你如果睡過頭怎麼辦]]
1129,M:,...一樣呀
1129,M:,..就是你
1129,M:,..比如說你今天
1129,M:,..他可能他排
1129,M:,..因為我們的排班都是
1129,M:,..有看人力的
1130,F:,..嗯
1131,M:,..他可能說今天這個櫃台
1131,M:,..他要五個人
1131,M:,..他可能五點鐘的時候
1131,M:,..要有三個人先開台
1131,M:,...然後因為我們每半小時會來一個人
1131,M:,..所以五點半肯定會再來兩個人
1131,M:,..六點會再來三個人這樣這樣
1131,M:,..他是這樣子
1132,F:,..嗯
1133,M:,..然後
1133,M:,..假設你五點
1133,M:,..五點
1133,M:,..本來這個櫃台要三個人
1133,M:,..但是呢
1133,M:,..有一個人病假的話
1133,M:,..你是不是就剩兩個人
1133,M:,...萬一又有一個人遲到的話你是不是就剩一個人
1134,F:,...喔
1135,M:,..我曾經就有一個五點鐘
1135,M:,..開櫃檯然後我一個人開開到五點半
1136,F:,..好累喔
1137,M:,..很累呀
1138,F:,..就全部都[排在你那邊呀]
1139,M:,[不是]
1139,M:,..很恐怖呀
1139,M:,..然後他們也覺得很誇張呀
1139,M:,..[[說你們怎麼]]就開始在那邊罵說
1140,F:,[[對呀]]
1141,M:,..你們怎麼只有一個人開台[然後我就什麼都]不知道因為
1142,F:,[嗯嗯嗯]
1143,F:,..對呀[[應該會被]]罵是另外兩個才對呀
1144,M:,[[我記得]]
1144,M:,...我有
1144,M:,..我記得
1144,M:,...五點鐘來的督導
1144,M:,..我們那時候
1144,M:,..因為我那時候還在一航廈嘛
1145,F:,..嗯
1146,M:,..我們早班一航廈
1146,M:,...會開
1146,M:,...呃
1146,M:,..八號櫃台
1147,F:,..不能趕快再
1147,F:,..打電話叫
1147,F:,..後面那個人
1147,F:,...先來嗎
1147,F:,..譬如說
1147,F:,..[五點半他趕快來一下]
1148,M:,[他也很困
1148,M:,..他也很困]難呀
1148,M:,..你也
1148,M:,..而且他半個小時你也不可能他
1148,M:,..叫他提早多早到
