filename,TurnSeq,Speaker,Utterance
NCCU-TM016_Sunny.,115,M:,..
NCCU-TM016_Sunny.,115,M:,嗯
NCCU-TM016_Sunny.,116,F:,..
NCCU-TM016_Sunny.,116,F:,你
NCCU-TM016_Sunny.,116,F:,剛剛
NCCU-TM016_Sunny.,116,F:,說
NCCU-TM016_Sunny.,116,F:,新竹
NCCU-TM016_Sunny.,116,F:,怎樣
NCCU-TM016_Sunny.,116,F:,?
NCCU-TM016_Sunny.,117,M:,..
NCCU-TM016_Sunny.,117,M:,如果
NCCU-TM016_Sunny.,117,M:,我
NCCU-TM016_Sunny.,117,M:,去
NCCU-TM016_Sunny.,117,M:,新竹
NCCU-TM016_Sunny.,117,M:,就
NCCU-TM016_Sunny.,117,M:,剩
NCCU-TM016_Sunny.,117,M:,你
NCCU-TM016_Sunny.,117,M:,一
NCCU-TM016_Sunny.,117,M:,個
NCCU-TM016_Sunny.,117,M:,人
NCCU-TM016_Sunny.,117,M:,在
NCCU-TM016_Sunny.,117,M:,這邊
NCCU-TM016_Sunny.,117,M:,.
NCCU-TM016_Sunny.,118,F:,..
NCCU-TM016_Sunny.,118,F:,如果
NCCU-TM016_Sunny.,118,F:,你們
NCCU-TM016_Sunny.,118,F:,大家
NCCU-TM016_Sunny.,118,F:,都
NCCU-TM016_Sunny.,118,F:,去
NCCU-TM016_Sunny.,118,F:,了
NCCU-TM016_Sunny.,118,F:,[然後]
NCCU-TM016_Sunny.,118,F:,琴
NCCU-TM016_Sunny.,118,F:,去
NCCU-TM016_Sunny.,118,F:,當
NCCU-TM016_Sunny.,118,F:,主任
NCCU-TM016_Sunny.,118,F:,","
NCCU-TM016_Sunny.,119,M:,[對
NCCU-TM016_Sunny.,119,M:,啊]
NCCU-TM016_Sunny.,120,F:,..
NCCU-TM016_Sunny.,120,F:,你
NCCU-TM016_Sunny.,120,F:,跟
NCCU-TM016_Sunny.,120,F:,E
NCCU-TM016_Sunny.,120,F:,去
NCCU-TM016_Sunny.,120,F:,當
NCCU-TM016_Sunny.,120,F:,副店
NCCU-TM016_Sunny.,120,F:,","
NCCU-TM016_Sunny.,120,F:,..
NCCU-TM016_Sunny.,120,F:,[[然後
NCCU-TM016_Sunny.,120,F:,我]]
NCCU-TM016_Sunny.,120,F:,弟
NCCU-TM016_Sunny.,120,F:,也
NCCU-TM016_Sunny.,120,F:,走
NCCU-TM016_Sunny.,120,F:,了
NCCU-TM016_Sunny.,120,F:,","
NCCU-TM016_Sunny.,121,M:,[[對
NCCU-TM016_Sunny.,121,M:,啊]]
NCCU-TM016_Sunny.,122,M:,..
NCCU-TM016_Sunny.,122,M:,對
NCCU-TM016_Sunny.,122,M:,啊
NCCU-TM016_Sunny.,123,F:,..
NCCU-TM016_Sunny.,123,F:,你們
NCCU-TM016_Sunny.,123,F:,好
NCCU-TM016_Sunny.,123,F:,耶
NCCU-TM016_Sunny.,123,F:,.
NCCU-TM016_Sunny.,123,F:,...
NCCU-TM016_Sunny.,123,F:,@@@
NCCU-TM016_Sunny.,124,M:,..
NCCU-TM016_Sunny.,124,M:,這樣
NCCU-TM016_Sunny.,124,M:,你
NCCU-TM016_Sunny.,124,M:,的
NCCU-TM016_Sunny.,124,M:,","
NCCU-TM016_Sunny.,124,M:,..
NCCU-TM016_Sunny.,124,M:,你
NCCU-TM016_Sunny.,124,M:,的
NCCU-TM016_Sunny.,124,M:,..
NCCU-TM016_Sunny.,124,M:,那
NCCU-TM016_Sunny.,124,M:,個
NCCU-TM016_Sunny.,124,M:,想法
NCCU-TM016_Sunny.,124,M:,就
NCCU-TM016_Sunny.,124,M:,實現
NCCU-TM016_Sunny.,124,M:,拉
NCCU-TM016_Sunny.,124,M:,.
NCCU-TM016_Sunny.,124,M:,..
NCCU-TM016_Sunny.,124,M:,大家
NCCU-TM016_Sunny.,124,M:,都
NCCU-TM016_Sunny.,124,M:,走
NCCU-TM016_Sunny.,124,M:,了
NCCU-TM016_Sunny.,124,M:,","
NCCU-TM016_Sunny.,124,M:,..
NCCU-TM016_Sunny.,124,M:,剩
NCCU-TM016_Sunny.,124,M:,我
NCCU-TM016_Sunny.,124,M:,一
NCCU-TM016_Sunny.,124,M:,個
NCCU-TM016_Sunny.,124,M:,人
NCCU-TM016_Sunny.,124,M:,","
NCCU-TM016_Sunny.,124,M:,..
NCCU-TM016_Sunny.,124,M:,留在
NCCU-TM016_Sunny.,124,M:,這邊
NCCU-TM016_Sunny.,124,M:,.
NCCU-TM016_Sunny.,125,F:,..
NCCU-TM016_Sunny.,125,F:,我
NCCU-TM016_Sunny.,125,F:,的
NCCU-TM016_Sunny.,125,F:,想法
NCCU-TM016_Sunny.,125,F:,","
NCCU-TM016_Sunny.,125,F:,..
NCCU-TM016_Sunny.,125,F:,我
NCCU-TM016_Sunny.,125,F:,的
NCCU-TM016_Sunny.,125,F:,恐懼
NCCU-TM016_Sunny.,125,F:,吧
NCCU-TM016_Sunny.,125,F:,.
NCCU-TM016_Sunny.,125,F:,..
NCCU-TM016_Sunny.,125,F:,我
NCCU-TM016_Sunny.,125,F:,的
NCCU-TM016_Sunny.,125,F:,[想法]
NCCU-TM016_Sunny.,125,F:,.
NCCU-TM016_Sunny.,126,M:,[你
NCCU-TM016_Sunny.,126,M:,的
NCCU-TM016_Sunny.,126,M:,恐]
NCCU-TM016_Sunny.,127,M:,..
NCCU-TM016_Sunny.,127,M:,想法
NCCU-TM016_Sunny.,127,M:,..
NCCU-TM016_Sunny.,127,M:,恐懼
NCCU-TM016_Sunny.,127,M:,啊
NCCU-TM016_Sunny.,128,F:,..
NCCU-TM016_Sunny.,128,F:,那
NCCU-TM016_Sunny.,128,F:,那
NCCU-TM016_Sunny.,128,F:,時候
NCCU-TM016_Sunny.,128,F:,你
NCCU-TM016_Sunny.,128,F:,要
NCCU-TM016_Sunny.,128,F:,答應
NCCU-TM016_Sunny.,128,F:,我
NCCU-TM016_Sunny.,128,F:,.
NCCU-TM016_Sunny.,129,M:,...
NCCU-TM016_Sunny.,129,M:,what
NCCU-TM016_Sunny.,129,M:,?
NCCU-TM016_Sunny.,130,F:,..
NCCU-TM016_Sunny.,130,F:,我
NCCU-TM016_Sunny.,130,F:,不是
NCCU-TM016_Sunny.,130,F:,有
NCCU-TM016_Sunny.,130,F:,跟
NCCU-TM016_Sunny.,130,F:,你
NCCU-TM016_Sunny.,130,F:,講過
NCCU-TM016_Sunny.,130,F:,.
NCCU-TM016_Sunny.,131,M:,..
NCCU-TM016_Sunny.,131,M:,嗯
NCCU-TM016_Sunny.,131,M:,..
NCCU-TM016_Sunny.,131,M:,喔
NCCU-TM016_Sunny.,131,M:,..
NCCU-TM016_Sunny.,131,M:,安全感
NCCU-TM016_Sunny.,132,F:,..
NCCU-TM016_Sunny.,132,F:,是
NCCU-TM016_Sunny.,132,F:,甚麼
NCCU-TM016_Sunny.,132,F:,?
NCCU-TM016_Sunny.,133,M:,..
NCCU-TM016_Sunny.,133,M:,嗯
NCCU-TM016_Sunny.,134,F:,...
NCCU-TM016_Sunny.,134,F:,你
NCCU-TM016_Sunny.,134,F:,還是
NCCU-TM016_Sunny.,134,F:,要
NCCU-TM016_Sunny.,134,F:,買
NCCU-TM016_Sunny.,134,F:,房子
NCCU-TM016_Sunny.,134,F:,[啊]
NCCU-TM016_Sunny.,134,F:,.
NCCU-TM016_Sunny.,135,M:,[嗯]
NCCU-TM016_Sunny.,136,M:,..
NCCU-TM016_Sunny.,136,M:,是
NCCU-TM016_Sunny.,136,M:,啊
NCCU-TM016_Sunny.,136,M:,.
NCCU-TM016_Sunny.,136,M:,..
NCCU-TM016_Sunny.,136,M:,eh
NCCU-TM016_Sunny.,136,M:,[[我
NCCU-TM016_Sunny.,136,M:,本來
NCCU-TM016_Sunny.,136,M:,想
NCCU-TM016_Sunny.,136,M:,說]]
NCCU-TM016_Sunny.,136,M:,","
NCCU-TM016_Sunny.,137,F:,[[不能
NCCU-TM016_Sunny.,137,F:,因為]]
NCCU-TM016_Sunny.,136,M:,..
NCCU-TM016_Sunny.,136,M:,eh
NCCU-TM016_Sunny.,136,M:,..
NCCU-TM016_Sunny.,136,M:,禮拜
NCCU-TM016_Sunny.,136,M:,..
NCCU-TM016_Sunny.,136,M:,五
NCCU-TM016_Sunny.,136,M:,","
NCCU-TM016_Sunny.,136,M:,..
NCCU-TM016_Sunny.,136,M:,我們
NCCU-TM016_Sunny.,136,M:,去
NCCU-TM016_Sunny.,136,M:,..
NCCU-TM016_Sunny.,136,M:,可以
NCCU-TM016_Sunny.,136,M:,去
NCCU-TM016_Sunny.,136,M:,新店
NCCU-TM016_Sunny.,136,M:,看
NCCU-TM016_Sunny.,136,M:,說
NCCU-TM016_Sunny.,136,M:,","
NCCU-TM016_Sunny.,138,F:,..
NCCU-TM016_Sunny.,138,F:,好
NCCU-TM016_Sunny.,138,F:,啊
NCCU-TM016_Sunny.,138,F:,.
NCCU-TM016_Sunny.,138,F:,..
NCCU-TM016_Sunny.,138,F:,我們
NCCU-TM016_Sunny.,138,F:,先
NCCU-TM016_Sunny.,138,F:,","
NCCU-TM016_Sunny.,138,F:,..
NCCU-TM016_Sunny.,138,F:,這
NCCU-TM016_Sunny.,138,F:,兩
NCCU-TM016_Sunny.,138,F:,","
NCCU-TM016_Sunny.,138,F:,..
NCCU-TM016_Sunny.,138,F:,eh
NCCU-TM016_Sunny.,138,F:,那
NCCU-TM016_Sunny.,138,F:,明天
NCCU-TM016_Sunny.,138,F:,就要
NCCU-TM016_Sunny.,138,F:,找
NCCU-TM016_Sunny.,138,F:,了
NCCU-TM016_Sunny.,138,F:,","
NCCU-TM016_Sunny.,138,F:,..
NCCU-TM016_Sunny.,138,F:,明天
NCCU-TM016_Sunny.,138,F:,不
NCCU-TM016_Sunny.,138,F:,曉得
NCCU-TM016_Sunny.,138,F:,有沒有
NCCU-TM016_Sunny.,138,F:,空
NCCU-TM016_Sunny.,138,F:,找
NCCU-TM016_Sunny.,138,F:,.
NCCU-TM016_Sunny.,138,F:,..
NCCU-TM016_Sunny.,138,F:,因為
NCCU-TM016_Sunny.,138,F:,[你
NCCU-TM016_Sunny.,138,F:,要
NCCU-TM016_Sunny.,138,F:,看
NCCU-TM016_Sunny.,138,F:,之前]
NCCU-TM016_Sunny.,138,F:,你
NCCU-TM016_Sunny.,138,F:,還要
NCCU-TM016_Sunny.,138,F:,預約
NCCU-TM016_Sunny.,138,F:,啊
NCCU-TM016_Sunny.,138,F:,.
NCCU-TM016_Sunny.,139,M:,[嗯
NCCU-TM016_Sunny.,139,M:,對喔]
NCCU-TM016_Sunny.,140,M:,..
NCCU-TM016_Sunny.,140,M:,明天
NCCU-TM016_Sunny.,140,M:,..
NCCU-TM016_Sunny.,140,M:,不然
NCCU-TM016_Sunny.,140,M:,..
NCCU-TM016_Sunny.,140,M:,我
NCCU-TM016_Sunny.,140,M:,..
NCCU-TM016_Sunny.,140,M:,我
NCCU-TM016_Sunny.,140,M:,找
NCCU-TM016_Sunny.,141,F:,..
NCCU-TM016_Sunny.,141,F:,除非
NCCU-TM016_Sunny.,141,F:,","
NCCU-TM016_Sunny.,141,F:,..
NCCU-TM016_Sunny.,141,F:,你
NCCU-TM016_Sunny.,141,F:,如果
NCCU-TM016_Sunny.,141,F:,不
NCCU-TM016_Sunny.,141,F:,怕
NCCU-TM016_Sunny.,141,F:,仲介
NCCU-TM016_Sunny.,141,F:,的
NCCU-TM016_Sunny.,141,F:,話
NCCU-TM016_Sunny.,141,F:,啊
NCCU-TM016_Sunny.,141,F:,","
NCCU-TM016_Sunny.,142,M:,..
NCCU-TM016_Sunny.,142,M:,嗯
NCCU-TM016_Sunny.,143,F:,..
NCCU-TM016_Sunny.,143,F:,我們
NCCU-TM016_Sunny.,143,F:,就是
NCCU-TM016_Sunny.,143,F:,去
NCCU-TM016_Sunny.,143,F:,新店
NCCU-TM016_Sunny.,143,F:,那
NCCU-TM016_Sunny.,143,F:,附近
NCCU-TM016_Sunny.,143,F:,的
NCCU-TM016_Sunny.,143,F:,","
NCCU-TM016_Sunny.,144,M:,..
NCCU-TM016_Sunny.,144,M:,找
NCCU-TM016_Sunny.,144,M:,仲介
NCCU-TM016_Sunny.,144,F:,..
NCCU-TM016_Sunny.,144,F:,的
NCCU-TM016_Sunny.,144,F:,房
NCCU-TM016_Sunny.,144,F:,","
NCCU-TM016_Sunny.,145,F:,..
NCCU-TM016_Sunny.,145,F:,不
NCCU-TM016_Sunny.,145,F:,動產
NCCU-TM016_Sunny.,145,F:,的
NCCU-TM016_Sunny.,145,F:,","
NCCU-TM016_Sunny.,145,F:,..
NCCU-TM016_Sunny.,145,F:,那
NCCU-TM016_Sunny.,145,F:,個
NCCU-TM016_Sunny.,145,F:,[[公司]]
NCCU-TM016_Sunny.,146,M:,[[對]]
NCCU-TM016_Sunny.,147,F:,..
NCCU-TM016_Sunny.,147,F:,有沒有
NCCU-TM016_Sunny.,147,F:,..
NCCU-TM016_Sunny.,147,F:,直接
NCCU-TM016_Sunny.,147,F:,去
NCCU-TM016_Sunny.,147,F:,問
NCCU-TM016_Sunny.,147,F:,他
NCCU-TM016_Sunny.,147,F:,有
NCCU-TM016_Sunny.,147,F:,甚麼
NCCU-TM016_Sunny.,147,F:,物件
NCCU-TM016_Sunny.,147,F:,","
NCCU-TM016_Sunny.,148,M:,..
NCCU-TM016_Sunny.,148,M:,嗯
NCCU-TM016_Sunny.,149,F:,.
NCCU-TM016_Sunny.,149,F:,.然後
NCCU-TM016_Sunny.,149,F:,請
NCCU-TM016_Sunny.,149,F:,他
NCCU-TM016_Sunny.,149,F:,帶
NCCU-TM016_Sunny.,149,F:,我們
NCCU-TM016_Sunny.,149,F:,看
NCCU-TM016_Sunny.,149,F:,.
NCCU-TM016_Sunny.,150,M:,..
NCCU-TM016_Sunny.,150,M:,eh
NCCU-TM016_Sunny.,151,F:,..
NCCU-TM016_Sunny.,151,F:,然後
NCCU-TM016_Sunny.,151,F:,","
NCCU-TM016_Sunny.,151,F:,..
NCCU-TM016_Sunny.,151,F:,如果
NCCU-TM016_Sunny.,151,F:,那樣
NCCU-TM016_Sunny.,151,F:,就
NCCU-TM016_Sunny.,151,F:,可以
NCCU-TM016_Sunny.,151,F:,","
NCCU-TM016_Sunny.,151,F:,..
NCCU-TM016_Sunny.,151,F:,可是
NCCU-TM016_Sunny.,151,F:,如果
NCCU-TM016_Sunny.,151,F:,說
NCCU-TM016_Sunny.,151,F:,","
NCCU-TM016_Sunny.,151,F:,..
NCCU-TM016_Sunny.,151,F:,而且
NCCU-TM016_Sunny.,151,F:,那樣
NCCU-TM016_Sunny.,151,F:,","
NCCU-TM016_Sunny.,151,F:,..
NCCU-TM016_Sunny.,151,F:,他
NCCU-TM016_Sunny.,151,F:,可以
NCCU-TM016_Sunny.,151,F:,先
NCCU-TM016_Sunny.,151,F:,幫
NCCU-TM016_Sunny.,151,F:,你
NCCU-TM016_Sunny.,151,F:,挑選
NCCU-TM016_Sunny.,151,F:,","
NCCU-TM016_Sunny.,151,F:,..
NCCU-TM016_Sunny.,151,F:,他
NCCU-TM016_Sunny.,151,F:,[可能]
NCCU-TM016_Sunny.,151,F:,有
NCCU-TM016_Sunny.,151,F:,你
NCCU-TM016_Sunny.,151,F:,的
NCCU-TM016_Sunny.,151,F:,預算
NCCU-TM016_Sunny.,151,F:,","
NCCU-TM016_Sunny.,152,M:,[嗯嗯]
NCCU-TM016_Sunny.,153,F:,..
NCCU-TM016_Sunny.,153,F:,有
NCCU-TM016_Sunny.,153,F:,你
NCCU-TM016_Sunny.,153,F:,[[的]]
NCCU-TM016_Sunny.,154,M:,[[嗯]]
NCCU-TM016_Sunny.,155,F:,..
NCCU-TM016_Sunny.,155,F:,想
NCCU-TM016_Sunny.,155,F:,要
NCCU-TM016_Sunny.,155,F:,找
NCCU-TM016_Sunny.,155,F:,的
NCCU-TM016_Sunny.,155,F:,..
NCCU-TM016_Sunny.,155,F:,譬如
NCCU-TM016_Sunny.,155,F:,說
NCCU-TM016_Sunny.,155,F:,五
NCCU-TM016_Sunny.,155,F:,年
NCCU-TM016_Sunny.,155,F:,內
NCCU-TM016_Sunny.,155,F:,的
NCCU-TM016_Sunny.,155,F:,房子
NCCU-TM016_Sunny.,155,F:,","
NCCU-TM016_Sunny.,155,F:,..
NCCU-TM016_Sunny.,155,F:,等等
NCCU-TM016_Sunny.,155,F:,[大小]
NCCU-TM016_Sunny.,156,M:,[嗯]
NCCU-TM016_Sunny.,157,F:,..
NCCU-TM016_Sunny.,157,F:,喔
NCCU-TM016_Sunny.,157,F:,..
NCCU-TM016_Sunny.,157,F:,甚麼
NCCU-TM016_Sunny.,157,F:,的
NCCU-TM016_Sunny.,157,F:,那
NCCU-TM016_Sunny.,157,F:,.
NCCU-TM016_Sunny.,157,F:,..
NCCU-TM016_Sunny.,157,F:,可是
NCCU-TM016_Sunny.,157,F:,","
NCCU-TM016_Sunny.,157,F:,..
NCCU-TM016_Sunny.,157,F:,你
NCCU-TM016_Sunny.,157,F:,只要
NCCU-TM016_Sunny.,157,F:,一
NCCU-TM016_Sunny.,157,F:,找
NCCU-TM016_Sunny.,157,F:,到
NCCU-TM016_Sunny.,157,F:,他
NCCU-TM016_Sunny.,157,F:,之後
NCCU-TM016_Sunny.,157,F:,會
NCCU-TM016_Sunny.,157,F:,一直
NCCU-TM016_Sunny.,157,F:,不
NCCU-TM016_Sunny.,157,F:,斷
NCCU-TM016_Sunny.,157,F:,的
NCCU-TM016_Sunny.,157,F:,call
NCCU-TM016_Sunny.,157,F:,你
NCCU-TM016_Sunny.,157,F:,","
NCCU-TM016_Sunny.,157,F:,..
NCCU-TM016_Sunny.,157,F:,當
NCCU-TM016_Sunny.,157,F:,他
NCCU-TM016_Sunny.,157,F:,有
NCCU-TM016_Sunny.,157,F:,物件
NCCU-TM016_Sunny.,157,F:,的
NCCU-TM016_Sunny.,157,F:,時候
NCCU-TM016_Sunny.,157,F:,","
NCCU-TM016_Sunny.,157,F:,..
NCCU-TM016_Sunny.,157,F:,如果
NCCU-TM016_Sunny.,157,F:,你
NCCU-TM016_Sunny.,157,F:,不
NCCU-TM016_Sunny.,157,F:,怕
NCCU-TM016_Sunny.,157,F:,煩
NCCU-TM016_Sunny.,157,F:,.
NCCU-TM016_Sunny.,157,F:,..
NCCU-TM016_Sunny.,157,F:,[[可是]]
NCCU-TM016_Sunny.,158,M:,[[嗯]]
NCCU-TM016_Sunny.,159,F:,..
NCCU-TM016_Sunny.,159,F:,其實
NCCU-TM016_Sunny.,159,F:,你
NCCU-TM016_Sunny.,159,F:,換個
NCCU-TM016_Sunny.,159,F:,角度
NCCU-TM016_Sunny.,159,F:,","
NCCU-TM016_Sunny.,159,F:,..
NCCU-TM016_Sunny.,159,F:,如果
NCCU-TM016_Sunny.,159,F:,你
NCCU-TM016_Sunny.,159,F:,真的
NCCU-TM016_Sunny.,159,F:,要
NCCU-TM016_Sunny.,159,F:,買
NCCU-TM016_Sunny.,159,F:,","
NCCU-TM016_Sunny.,160,M:,..
NCCU-TM016_Sunny.,160,M:,對
NCCU-TM016_Sunny.,160,M:,[啊]
NCCU-TM016_Sunny.,161,F:,[他]
NCCU-TM016_Sunny.,161,F:,call
NCCU-TM016_Sunny.,161,F:,你
NCCU-TM016_Sunny.,161,F:,[[也
NCCU-TM016_Sunny.,161,F:,OK
NCCU-TM016_Sunny.,161,F:,啊]]
NCCU-TM016_Sunny.,161,F:,.
NCCU-TM016_Sunny.,162,M:,[[你
NCCU-TM016_Sunny.,162,M:,不用
NCCU-TM016_Sunny.,162,M:,怕
NCCU-TM016_Sunny.,162,M:,煩
NCCU-TM016_Sunny.,162,M:,啊]]
NCCU-TM016_Sunny.,163,M:,..
NCCU-TM016_Sunny.,163,M:,對
NCCU-TM016_Sunny.,163,M:,啊
NCCU-TM016_Sunny.,163,M:,..
NCCU-TM016_Sunny.,163,M:,[不
NCCU-TM016_Sunny.,163,M:,怕
NCCU-TM016_Sunny.,163,M:,煩]
NCCU-TM016_Sunny.,164,F:,[對
NCCU-TM016_Sunny.,164,F:,啊]
NCCU-TM016_Sunny.,165,F:,..
NCCU-TM016_Sunny.,165,F:,因為
NCCU-TM016_Sunny.,165,F:,你
NCCU-TM016_Sunny.,165,F:,隨時
NCCU-TM016_Sunny.,165,F:,會
NCCU-TM016_Sunny.,165,F:,知道
NCCU-TM016_Sunny.,165,F:,","
NCCU-TM016_Sunny.,165,F:,..
NCCU-TM016_Sunny.,165,F:,而且
NCCU-TM016_Sunny.,165,F:,你
NCCU-TM016_Sunny.,165,F:,的
NCCU-TM016_Sunny.,165,F:,時間
NCCU-TM016_Sunny.,165,F:,又
NCCU-TM016_Sunny.,165,F:,很
NCCU-TM016_Sunny.,165,F:,好
NCCU-TM016_Sunny.,165,F:,","
NCCU-TM016_Sunny.,166,M:,..
NCCU-TM016_Sunny.,166,M:,嗯
NCCU-TM016_Sunny.,167,F:,..
NCCU-TM016_Sunny.,167,F:,因為
NCCU-TM016_Sunny.,167,F:,你
NCCU-TM016_Sunny.,167,F:,是
NCCU-TM016_Sunny.,167,F:,","
NCCU-TM016_Sunny.,167,F:,..
NCCU-TM016_Sunny.,167,F:,week
NCCU-TM016_Sunny.,167,F:,day
NCCU-TM016_Sunny.,167,F:,.
NCCU-TM016_Sunny.,168,M:,..
NCCU-TM016_Sunny.,168,M:,嗯嗯
NCCU-TM016_Sunny.,169,F:,..
NCCU-TM016_Sunny.,169,F:,休假
NCCU-TM016_Sunny.,169,F:,[比較
NCCU-TM016_Sunny.,169,F:,多]
NCCU-TM016_Sunny.,169,F:,.
NCCU-TM016_Sunny.,170,M:,[對
NCCU-TM016_Sunny.,170,M:,啊
NCCU-TM016_Sunny.,170,M:,對
NCCU-TM016_Sunny.,170,M:,啊]
NCCU-TM016_Sunny.,171,F:,..
NCCU-TM016_Sunny.,171,F:,白天
NCCU-TM016_Sunny.,171,F:,又
NCCU-TM016_Sunny.,171,F:,可以
NCCU-TM016_Sunny.,171,F:,看屋
NCCU-TM016_Sunny.,171,F:,.
NCCU-TM016_Sunny.,172,M:,..
NCCU-TM016_Sunny.,172,M:,嗯
NCCU-TM016_Sunny.,173,F:,..
NCCU-TM016_Sunny.,173,F:,有
NCCU-TM016_Sunny.,173,F:,可能
NCCU-TM016_Sunny.,173,F:,是
NCCU-TM016_Sunny.,173,F:,下午
NCCU-TM016_Sunny.,173,F:,才
NCCU-TM016_Sunny.,173,F:,上班
NCCU-TM016_Sunny.,173,F:,","
NCCU-TM016_Sunny.,174,M:,..
NCCU-TM016_Sunny.,174,M:,嗯
NCCU-TM016_Sunny.,175,F:,..
NCCU-TM016_Sunny.,175,F:,就
NCCU-TM016_Sunny.,175,F:,很
NCCU-TM016_Sunny.,175,F:,不錯
NCCU-TM016_Sunny.,175,F:,.
NCCU-TM016_Sunny.,176,M:,..
NCCU-TM016_Sunny.,176,M:,嗯
NCCU-TM016_Sunny.,177,F:,..
NCCU-TM016_Sunny.,177,F:,那
NCCU-TM016_Sunny.,177,F:,..
NCCU-TM016_Sunny.,177,F:,你
NCCU-TM016_Sunny.,177,F:,就
NCCU-TM016_Sunny.,177,F:,有
NCCU-TM016_Sunny.,177,F:,機會
NCCU-TM016_Sunny.,177,F:,看到
NCCU-TM016_Sunny.,177,F:,很多
NCCU-TM016_Sunny.,177,F:,.
NCCU-TM016_Sunny.,178,M:,..
NCCU-TM016_Sunny.,178,M:,嗯
NCCU-TM016_Sunny.,179,F:,..
NCCU-TM016_Sunny.,179,F:,然後
NCCU-TM016_Sunny.,179,F:,你
NCCU-TM016_Sunny.,179,F:,可以
NCCU-TM016_Sunny.,179,F:,去
NCCU-TM016_Sunny.,179,F:,找
NCCU-TM016_Sunny.,179,F:,兩
NCCU-TM016_Sunny.,179,F:,到
NCCU-TM016_Sunny.,179,F:,三
NCCU-TM016_Sunny.,179,F:,家
NCCU-TM016_Sunny.,179,F:,不
NCCU-TM016_Sunny.,179,F:,要
NCCU-TM016_Sunny.,179,F:,太多
NCCU-TM016_Sunny.,179,F:,","
NCCU-TM016_Sunny.,180,M:,..
NCCU-TM016_Sunny.,180,M:,嗯
NCCU-TM016_Sunny.,181,F:,..
NCCU-TM016_Sunny.,181,F:,兩
NCCU-TM016_Sunny.,181,F:,家
NCCU-TM016_Sunny.,181,F:,..
NCCU-TM016_Sunny.,181,F:,左右
NCCU-TM016_Sunny.,181,F:,的
NCCU-TM016_Sunny.,181,F:,仲介
NCCU-TM016_Sunny.,181,F:,.
NCCU-TM016_Sunny.,182,M:,..
NCCU-TM016_Sunny.,182,M:,嗯
NCCU-TM016_Sunny.,183,F:,..
NCCU-TM016_Sunny.,183,F:,然後
NCCU-TM016_Sunny.,183,F:,去
NCCU-TM016_Sunny.,183,F:,那
NCCU-TM016_Sunny.,183,F:,附近
NCCU-TM016_Sunny.,183,F:,[找
NCCU-TM016_Sunny.,183,F:,這樣
NCCU-TM016_Sunny.,183,F:,說不定
NCCU-TM016_Sunny.,183,F:,有
NCCU-TM016_Sunny.,183,F:,甚麼]
NCCU-TM016_Sunny.,183,F:,.
NCCU-TM016_Sunny.,184,M:,[看看]
NCCU-TM016_Sunny.,185,M:,..
NCCU-TM016_Sunny.,185,M:,我們
NCCU-TM016_Sunny.,185,M:,就
NCCU-TM016_Sunny.,185,M:,搭
NCCU-TM016_Sunny.,185,M:,捷運
NCCU-TM016_Sunny.,185,M:,","
NCCU-TM016_Sunny.,185,M:,..
NCCU-TM016_Sunny.,185,M:,過去
NCCU-TM016_Sunny.,185,M:,看
NCCU-TM016_Sunny.,185,M:,..
NCCU-TM016_Sunny.,185,M:,因為
NCCU-TM016_Sunny.,185,M:,我們
NCCU-TM016_Sunny.,185,M:,畢竟
NCCU-TM016_Sunny.,185,M:,也
NCCU-TM016_Sunny.,185,M:,是
NCCU-TM016_Sunny.,185,M:,要
NCCU-TM016_Sunny.,185,M:,找
NCCU-TM016_Sunny.,185,M:,捷運
NCCU-TM016_Sunny.,185,M:,附近
NCCU-TM016_Sunny.,185,M:,的
NCCU-TM016_Sunny.,185,M:,.
NCCU-TM016_Sunny.,185,M:,..
NCCU-TM016_Sunny.,185,M:,對不對
NCCU-TM016_Sunny.,186,F:,..
NCCU-TM016_Sunny.,186,F:,嗯
NCCU-TM016_Sunny.,186,F:,..
NCCU-TM016_Sunny.,186,F:,因為
NCCU-TM016_Sunny.,186,F:,我
NCCU-TM016_Sunny.,186,F:,想
NCCU-TM016_Sunny.,186,F:,問
NCCU-TM016_Sunny.,186,F:,如果
NCCU-TM016_Sunny.,186,F:,你
NCCU-TM016_Sunny.,186,F:,","
NCCU-TM016_Sunny.,186,F:,..
NCCU-TM016_Sunny.,186,F:,都
NCCU-TM016_Sunny.,186,F:,因為
NCCU-TM016_Sunny.,186,F:,說
NCCU-TM016_Sunny.,186,F:,你
NCCU-TM016_Sunny.,186,F:,連
NCCU-TM016_Sunny.,186,F:,要
NCCU-TM016_Sunny.,186,F:,住
NCCU-TM016_Sunny.,186,F:,哪
NCCU-TM016_Sunny.,186,F:,都
NCCU-TM016_Sunny.,186,F:,還
NCCU-TM016_Sunny.,186,F:,不
NCCU-TM016_Sunny.,186,F:,確定
NCCU-TM016_Sunny.,186,F:,你
NCCU-TM016_Sunny.,186,F:,永遠
NCCU-TM016_Sunny.,186,F:,都
NCCU-TM016_Sunny.,186,F:,不
NCCU-TM016_Sunny.,186,F:,可[[能
NCCU-TM016_Sunny.,186,F:,settle
NCCU-TM016_Sunny.,186,F:,down
NCCU-TM016_Sunny.,186,F:,那
NCCU-TM016_Sunny.,186,F:,你
NCCU-TM016_Sunny.,186,F:,就
NCCU-TM016_Sunny.,186,F:,不
NCCU-TM016_Sunny.,186,F:,會
